"Barcode"	"Cluster"
"2058"	"G11_B03_P3-H02_LIG62_8_2"	"SR-2"
"2059"	"G11_B04_P3-G12_LIG333_8_2"	"SI-2"
"2060"	"G11_B07_P1-H04_LIG237_8_2"	"SI-2"
"2061"	"G11_B08_P1-H04_LIG260_8_2"	"SR-2"
"2062"	"G11_B10_P3-H03_LIG49_8_2"	"SR-2"
"2063"	"G11_B11_P3-H01_LIG131_8_2"	"SI-2"
"2064"	"G11_F04_P3-G12_LIG103_8_2"	"SR-2"
"2065"	"G11_F07_P1-H04_LIG280_8_2"	"PA-1"
"2066"	"G11_F07_P3-H03_LIG383_8_2"	"SR-2"
"2067"	"G11_F08_P1-H04_LIG261_8_2"	"PA-1"
"2068"	"G11_F08_P3-G12_LIG231_8_2"	"PA-1"
"2069"	"G11_F08_P3-H01_LIG182_8_2"	"PA-1"
"2070"	"G11_F08_P3-H03_LIG145_8_2"	"SR-2"
"2071"	"G11_F11_P1-H04_LIG217_8_2"	"SR-2"
"2072"	"G11_F12_P1-H04_LIG260_8_2"	"SR-2"
"2073"	"G12_G02_P1-H04_LIG136_8_2"	"SR-2"
"2074"	"G12_G05_P1-H04_LIG14_8_2"	"SI-2"
"2075"	"G12_G06_P1-H03_LIG7_8_2"	"PA-1"
"2076"	"G12_G06_P1-H04_LIG136_8_2"	"SR-2"
"2077"	"G12_G07_P1-H03_LIG24_8_2"	"PA-1"
"2078"	"G12_G09_P3-H03_LIG71_8_2"	"PA-1"
"2079"	"G12_G10_P1-H03_LIG117_8_2"	"SR-2"
"2080"	"H02_B01_P3-G12_LIG255_8_2"	"SI-2"
"2081"	"H02_B02_P1-H03_LIG10_8_2"	"SR-2"
"2082"	"H02_B03_P3-G12_LIG20_8_2"	"SR-2"
"2083"	"H02_B03_P3-H03_LIG169_8_2"	"PA-1"
"2084"	"H02_B04_P1-H03_LIG168_8_2"	"SR-2"
"2085"	"H02_B04_P1-H04_LIG257_8_2"	"SI-2"
"2086"	"H02_B04_P3-H01_LIG277_8_2"	"SI-2"
"2087"	"H02_B04_P3-H03_LIG250_8_2"	"PA-1"
"2088"	"H02_B05_P1-H03_LIG183_8_2"	"SR-2"
"2089"	"H02_B06_P3-H01_LIG221_8_2"	"SR-2"
"2090"	"H02_B06_P3-H02_LIG136_8_2"	"SR-2"
"2091"	"H02_B06_P3-H03_LIG259_8_2"	"PA-1"
"2092"	"H02_B07_P1-H04_LIG69_8_2"	"SR-2"
"2093"	"H02_B07_P3-G12_LIG100_8_2"	"SI-2"
"2094"	"H02_B08_P1-H03_LIG282_8_2"	"SR-2"
"2095"	"H02_B09_P3-G12_LIG49_8_2"	"SR-2"
"2096"	"H02_B10_P1-H04_LIG291_8_2"	"SI-2"
"2097"	"H02_B11_P1-H03_LIG7_8_2"	"SR-2"
"2098"	"H03_C01_P1-H03_LIG247_8_2"	"SR-2"
"2099"	"H03_C02_P3-H02_LIG75_8_2"	"SI-2"
"2100"	"H03_C03_P3-H03_LIG14_8_2"	"SR-2"
"2101"	"H03_C05_P1-H04_LIG264_8_2"	"SI-2"
"2102"	"H03_C05_P3-H01_LIG195_8_2"	"SI-2"
"2103"	"H03_C07_P3-G12_LIG376_8_2"	"PA-1"
"2104"	"H03_C11_P1-H03_LIG192_8_2"	"SR-2"
"2105"	"H03_C12_P3-H01_LIG201_8_2"	"SI-2"
"2106"	"H03_C12_P3-H01_LIG238_8_2"	"SR-2"
"2107"	"H03_C12_P3-H01_LIG339_8_2"	"SR-2"
"2108"	"H03_C12_P3-H03_LIG320_8_2"	"SI-2"
"2109"	"H05_D03_P3-H02_LIG103_8_2"	"SI-2"
"2110"	"H05_D08_P1-H04_LIG325_8_2"	"SR-2"
"2111"	"H05_D11_P1-H03_LIG7_8_2"	"SR-2"
"2112"	"H05_D11_P3-G12_LIG54_8_2"	"SI-2"
"2113"	"H05_D11_P3-H03_LIG231_8_2"	"SI-2"
"2114"	"H06_E01_P3-H02_LIG324_8_2"	"SR-2"
"2115"	"H06_E01_P3-H03_LIG23_8_2"	"PA-1"
"2116"	"H06_E02_P3-H01_LIG364_8_2"	"PA-1"
"2117"	"H06_E02_P3-H01_LIG44_8_2"	"SR-2"
"2118"	"H06_E02_P3-H03_LIG137_8_2"	"SR-2"
"2119"	"H06_E03_P3-H02_LIG213_8_2"	"SI-2"
"2120"	"H06_E04_P3-H01_LIG201_8_2"	"SI-2"
"2121"	"H06_E07_P1-H04_LIG351_8_2"	"PA-1"
"2122"	"H06_E07_P3-G12_LIG191_8_2"	"SI-2"
"2123"	"H06_E10_P1-H03_LIG154_8_2"	"PA-1"
"2124"	"H06_E10_P1-H03_LIG50_8_2"	"PA-1"
"2125"	"H06_E10_P3-H01_LIG251_8_2"	"PA-1"
"2126"	"H06_E12_P1-H04_LIG72_8_2"	"SI-2"
"2127"	"H10_A03_P3-G12_LIG328_8_2"	"SR-2"
"2128"	"H10_A03_P3-H02_LIG14_8_2"	"SR-2"
"2129"	"H10_A04_P1-H04_LIG53_8_2"	"SR-2"
"2130"	"H10_A04_P3-H03_LIG52_8_2"	"PA-1"
"2131"	"H10_A07_P1-H03_LIG353_8_2"	"SR-2"
"2132"	"H10_A07_P1-H04_LIG23_8_2"	"SI-2"
"2133"	"H10_A07_P1-H04_LIG33_8_2"	"SR-2"
"2134"	"H10_A08_P3-H02_LIG327_8_2"	"SI-2"
"2135"	"H10_A09_P3-H02_LIG18_8_2"	"SR-2"
"2136"	"H10_A09_P3-H02_LIG254_8_2"	"SI-2"
"2137"	"H10_A10_P3-H03_LIG32_8_2"	"PA-1"
"2138"	"H10_A11_P3-H02_LIG151_8_2"	"SI-2"
"2139"	"H10_A12_P1-H04_LIG266_8_2"	"SR-2"
"2140"	"H11_B01_P3-H03_LIG77_8_2"	"PA-1"
"2141"	"H11_B02_P1-H04_LIG199_8_2"	"PA-1"
"2142"	"H11_B02_P3-H02_LIG375_8_2"	"SR-2"
"2143"	"H11_B03_P3-G12_LIG333_8_2"	"SI-2"
"2144"	"H11_B03_P3-H02_LIG181_8_2"	"SI-2"
"2145"	"H11_B03_P3-H02_LIG79_8_2"	"SI-2"
"2146"	"H11_B05_P1-H03_LIG231_8_2"	"SR-2"
"2147"	"H11_B05_P3-G12_LIG132_8_2"	"SI-2"
"2148"	"H11_B07_P3-H01_LIG218_8_2"	"SI-2"
"2149"	"H11_B11_P1-H03_LIG100_8_2"	"SR-2"
"2150"	"H11_B11_P1-H04_LIG156_8_2"	"SI-2"
"2151"	"H11_B12_P1-H04_LIG75_8_2"	"SR-2"
"2152"	"H11_B12_P3-H01_LIG217_8_2"	"SR-2"
"2153"	"H11_B12_P3-H01_LIG280_8_2"	"SI-2"
"2154"	"H11_B12_P3-H01_LIG39_8_2"	"SR-2"
"2155"	"H11_B12_P3-H02_LIG196_8_2"	"PA-1"
"2156"	"H11_B12_P3-H03_LIG304_8_2"	"SI-2"
"2157"	"H11_F02_P3-G12_LIG194_8_2"	"SI-2"
"2158"	"H11_F05_P3-G12_LIG301_8_2"	"SI-2"
"2159"	"H11_F07_P3-G12_LIG79_8_2"	"SR-2"
"2160"	"H11_F07_P3-H02_LIG179_8_2"	"SR-2"
"2161"	"H11_F07_P3-H03_LIG2_8_2"	"SI-2"
"2162"	"H11_F11_P1-H04_LIG193_8_2"	"SR-2"
"2163"	"H11_F11_P3-G12_LIG53_8_2"	"SI-2"
"2164"	"H12_G01_P1-H03_LIG340_8_2"	"PA-1"
"2165"	"H12_G03_P3-H03_LIG91_8_2"	"SI-2"
"2166"	"H12_G04_P3-H02_LIG321_8_2"	"SR-2"
"2167"	"H12_G08_P3-H03_LIG58_8_2"	"SI-2"
"2168"	"H12_G12_P3-H01_LIG89_8_2"	"PA-1"
